STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
71262599999,2018-06-13,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",73.9,15,65.4,15,1007.1,15,999.9,0,10.9,15,10.9,15,22.9,32.1,82.4,*,68.0,*,99.99, ,999.9,10000
71262599999,2018-06-14,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",71.4,15,49.3,15,1012.2,15,999.9,0,16.0,15,12.3,15,17.1,26.0,75.2,*,64.4,*,0.0,I,999.9,0
71262599999,2018-06-15,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",71.5,15,49.6,15,1016.6,15,999.9,0,15.0,15,4.6,15,12.0,999.9,78.8,*,57.2,*,0.0,I,999.9,0
71262599999,2018-06-16,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",76.2,15,52.3,15,1015.8,15,999.9,0,15.0,15,6.6,15,8.9,999.9,82.4,*,62.6,*,0.0,I,999.9,0
71262599999,2018-06-17,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",81.9,15,60.6,15,1016.3,15,999.9,0,15.0,15,7.2,15,13.0,999.9,89.6,*,66.2,*,0.0,I,999.9,0
71262599999,2018-06-18,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",81.8,15,71.5,15,1011.1,15,999.9,0,13.0,15,11.1,15,18.1,22.9,89.6,*,73.4,*,99.99, ,999.9,10010
71262599999,2018-06-19,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",70.3,15,56.2,15,1014.7,15,999.9,0,15.0,15,8.5,15,12.0,15.9,77.0,*,64.4,*,0.0,I,999.9,0
71262599999,2018-06-20,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",68.4,15,54.9,15,1011.7,15,999.9,0,14.8,15,3.4,15,8.9,999.9,75.2,*,60.8,*,99.99, ,999.9,10000
71262599999,2018-06-21,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",67.9,15,50.8,15,1012.1,15,999.9,0,15.0,15,10.6,15,14.0,20.0,73.4,*,62.6,*,0.0,I,999.9,0
71262599999,2018-06-22,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",65.2,15,52.6,15,1012.9,15,999.9,0,15.0,15,8.2,15,12.0,999.9,69.8,*,53.6,*,99.99, ,999.9,10000
71262599999,2018-06-23,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",66.3,15,63.6,15,1007.4,15,999.9,0,12.5,15,5.3,15,9.9,15.9,69.8,*,62.6,*,99.99, ,999.9,10000
71262599999,2018-06-24,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",63.7,15,62.5,15,1010.3,15,999.9,0,7.2,15,5.5,15,8.9,999.9,66.2,*,62.6,*,99.99, ,999.9,10000
71262599999,2018-06-25,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",66.9,15,50.4,15,1021.4,15,999.9,0,15.0,15,5.5,15,8.9,999.9,71.6,*,60.8,*,0.0,I,999.9,0
71262599999,2018-06-26,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",70.4,15,48.6,15,1021.0,15,999.9,0,15.0,15,7.2,15,12.0,999.9,75.2,*,57.2,*,0.0,I,999.9,0
71262599999,2018-06-27,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",70.9,15,65.4,15,1009.8,15,999.9,0,12.7,15,7.7,15,15.0,999.9,75.2,*,64.4,*,99.99, ,999.9,10000
71262599999,2018-06-28,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",75.2,15,66.2,15,1009.0,15,999.9,0,10.9,15,6.4,15,12.0,999.9,84.2,*,64.4,*,0.0,I,999.9,0
71262599999,2018-06-29,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",82.3,15,63.4,15,1015.1,15,999.9,0,13.9,15,6.9,15,11.1,15.0,89.6,*,69.8,*,0.0,I,999.9,0
71262599999,2018-06-30,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",85.5,15,71.4,15,1014.7,15,999.9,0,11.5,15,13.5,15,18.1,22.9,91.4,*,75.2,*,0.0,I,999.9,0
71262599999,2018-07-01,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",87.7,15,70.6,15,1014.7,15,999.9,0,11.5,15,10.8,15,15.0,20.0,93.2,*,75.2,*,0.0,I,999.9,0
71262599999,2018-07-02,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",86.6,13,72.3,13,1014.0,13,999.9,0,13.4,13,12.0,13,15.9,22.0,91.4,*,78.8,*,0.0,I,999.9,0
71262599999,2018-07-03,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",80.7,13,63.2,13,1023.4,13,999.9,0,15.0,13,6.5,13,9.9,999.9,84.2,*,66.2,*,0.0,I,999.9,0
71262599999,2018-07-04,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",82.5,15,66.7,15,1023.6,15,999.9,0,14.2,15,5.7,15,8.9,999.9,87.8,*,69.8,*,0.0,I,999.9,0
71262599999,2018-07-05,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",86.2,15,71.8,15,1020.3,15,999.9,0,14.2,15,8.0,15,14.0,21.0,93.2,*,75.2,*,0.0,I,999.9,0
71262599999,2018-07-06,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",73.5,15,56.2,15,1022.7,15,999.9,0,15.0,15,10.0,15,14.0,20.0,82.4,*,68.0,*,0.0,I,999.9,0
71262599999,2018-07-07,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",72.7,15,51.4,15,1027.7,15,999.9,0,15.0,15,5.5,15,9.9,999.9,77.0,*,60.8,*,0.0,I,999.9,0
71262599999,2018-07-08,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",78.3,15,54.3,15,1025.9,15,999.9,0,15.0,15,7.6,15,12.0,17.1,84.2,*,64.4,*,0.0,I,999.9,0
71262599999,2018-07-09,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",81.6,15,59.8,15,1020.1,15,999.9,0,15.0,15,10.9,15,17.1,24.1,87.8,*,68.0,*,0.0,I,999.9,0
71262599999,2018-07-10,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",80.8,15,56.8,15,1014.6,15,999.9,0,14.9,15,7.4,15,12.0,20.0,86.0,*,73.4,*,0.0,I,999.9,0
71262599999,2018-07-11,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",75.6,15,54.7,15,1018.8,15,999.9,0,15.0,15,6.0,15,13.0,19.0,78.8,*,62.6,*,0.0,I,999.9,0
71262599999,2018-07-12,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",77.2,15,55.6,15,1022.2,15,999.9,0,15.0,15,5.1,15,7.0,999.9,84.2,*,62.6,*,0.0,I,999.9,0
71262599999,2018-07-13,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",82.3,15,57.3,15,1020.6,15,999.9,0,15.0,15,7.6,15,13.0,17.1,87.8,*,71.6,*,0.0,I,999.9,0
71262599999,2018-07-14,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",79.6,15,66.2,15,1017.3,15,999.9,0,13.5,15,5.8,15,8.9,999.9,86.0,*,73.4,*,99.99, ,999.9,10000
71262599999,2018-07-15,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",80.5,15,68.7,15,1014.8,15,999.9,0,11.5,15,5.4,15,8.0,999.9,86.0,*,71.6,*,0.0,I,999.9,0
71262599999,2018-07-16,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",84.4,15,69.8,15,1011.9,15,999.9,0,13.2,15,7.7,15,15.0,18.1,93.2,*,73.4,*,0.0,I,999.9,0
71262599999,2018-07-17,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",78.8,15,58.9,15,1011.1,15,999.9,0,14.3,15,9.4,15,13.0,19.0,84.2,*,71.6,*,0.0,I,999.9,0
71262599999,2018-07-18,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",72.6,15,53.7,15,1017.0,15,999.9,0,15.0,15,7.1,15,13.0,19.0,75.2,*,68.0,*,0.0,I,999.9,0
71262599999,2018-07-19,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",74.7,15,53.0,15,1018.0,15,999.9,0,15.0,15,5.9,15,8.9,15.0,80.6,*,60.8,*,0.0,I,999.9,0
71262599999,2018-07-20,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",83.8,15,57.0,15,1014.2,15,999.9,0,15.0,15,10.2,15,14.0,21.0,91.4,*,69.8,*,0.0,I,999.9,0
71262599999,2018-07-21,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",80.0,15,61.6,15,1011.4,15,999.9,0,15.0,15,9.4,15,14.0,19.0,86.0,*,73.4,*,0.0,I,999.9,0
71262599999,2018-07-22,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",71.8,15,63.9,15,1007.9,15,999.9,0,12.1,15,10.5,15,15.0,22.9,77.0,*,64.4,*,99.99, ,999.9,10000
71262599999,2018-07-23,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",77.7,15,69.0,15,1012.9,15,999.9,0,15.0,15,5.7,15,8.9,999.9,82.4,*,69.8,*,0.0,I,999.9,0
71262599999,2018-07-24,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",81.7,15,70.3,15,1013.6,15,999.9,0,15.0,15,8.9,15,15.9,24.1,87.8,*,75.2,*,99.99, ,999.9,10000
71262599999,2018-07-25,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",77.4,15,69.4,15,1011.2,15,999.9,0,9.4,15,5.3,15,8.0,999.9,84.2,*,71.6,*,99.99, ,999.9,10000
71262599999,2018-07-26,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",78.8,15,65.1,15,1010.0,15,999.9,0,15.0,15,9.9,15,18.1,24.1,84.2,*,64.4,*,99.99, ,999.9,10010
71262599999,2018-07-27,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",74.2,13,60.2,13,1012.6,13,999.9,0,15.0,13,10.2,13,15.0,22.0,78.8,*,68.0,*,0.0,I,999.9,0
71262599999,2018-07-28,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",70.6,15,60.0,15,1015.8,15,999.9,0,14.4,15,9.3,15,13.0,18.1,75.2,*,64.4,*,99.99, ,999.9,10000
71262599999,2018-07-29,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",73.4,15,57.4,15,1018.8,15,999.9,0,15.0,15,5.9,15,9.9,999.9,78.8,*,59.0,*,0.0,I,999.9,0
71262599999,2018-07-30,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",72.7,15,64.8,15,1018.7,15,999.9,0,15.0,15,4.7,15,7.0,999.9,77.0,*,64.4,*,0.0,I,999.9,0
71262599999,2018-07-31,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",74.8,15,67.2,15,1016.9,15,999.9,0,14.8,15,6.5,15,11.1,15.0,78.8,*,64.4,*,0.0,I,999.9,0
71262599999,2018-08-01,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",76.5,15,67.5,15,1012.2,15,999.9,0,14.0,15,11.3,15,19.0,28.0,80.6,*,73.4,*,0.0,I,999.9,0
71262599999,2018-08-02,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",77.4,14,65.9,14,1016.2,14,999.9,0,13.9,14,9.4,14,13.0,18.1,82.4,*,69.8,*,0.0,I,999.9,0
71262599999,2018-08-03,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",77.6,15,68.7,15,1017.6,15,999.9,0,13.2,15,4.8,15,8.0,999.9,80.6,*,66.2,*,0.0,I,999.9,0
71262599999,2018-08-04,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",80.5,15,68.1,15,1018.3,15,999.9,0,14.0,15,7.1,15,11.1,18.1,87.8,*,64.4,*,0.0,I,999.9,0
71262599999,2018-08-05,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",83.8,15,68.2,15,1018.9,15,999.9,0,15.0,15,8.8,15,14.0,20.0,91.4,*,66.2,*,0.0,I,999.9,0
71262599999,2018-08-06,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",83.6,15,70.9,15,1016.3,15,999.9,0,13.6,15,10.2,15,21.0,28.0,93.2,*,73.4,*,99.99, ,999.9,10010
71262599999,2018-08-07,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",77.1,15,69.4,15,1013.5,15,999.9,0,12.5,15,4.4,15,8.9,999.9,80.6,*,69.8,*,99.99, ,999.9,10000
71262599999,2018-08-08,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",75.3,15,71.4,15,1010.2,15,999.9,0,12.2,15,6.9,15,14.0,20.0,78.8,*,71.6,*,99.99, ,999.9,10010
71262599999,2018-08-09,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",77.4,15,64.5,15,1010.6,15,999.9,0,13.5,15,9.5,15,13.0,19.0,82.4,*,64.4,*,0.0,I,999.9,0
71262599999,2018-08-10,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",74.4,15,60.6,15,1013.6,15,999.9,0,14.8,15,9.6,15,14.0,17.1,77.0,*,66.2,*,0.0,I,999.9,0
71262599999,2018-08-11,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",73.5,15,58.8,15,1014.6,15,999.9,0,15.0,15,5.1,15,8.9,999.9,78.8,*,55.4,*,0.0,I,999.9,0
71262599999,2018-08-12,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",75.4,15,61.2,15,1018.2,15,999.9,0,15.0,15,5.1,15,8.9,15.9,80.6,*,60.8,*,0.0,I,999.9,0
71262599999,2018-08-13,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",74.1,15,66.6,15,1017.2,15,999.9,0,14.0,15,4.4,15,8.9,999.9,77.0,*,64.4,*,0.0,I,999.9,0
71262599999,2018-08-14,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",77.8,15,64.0,15,1012.2,15,999.9,0,14.8,15,6.1,15,11.1,15.0,86.0,*,69.8,*,0.0,I,999.9,0
71262599999,2018-08-15,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",83.2,15,64.8,15,1012.8,15,999.9,0,14.2,15,8.9,15,15.0,20.0,89.6,*,71.6,*,0.0,I,999.9,0
71262599999,2018-08-16,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",82.9,15,68.8,15,1016.0,15,999.9,0,11.1,15,8.6,15,12.0,15.9,89.6,*,69.8,*,0.0,I,999.9,0
71262599999,2018-08-17,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",78.8,15,71.7,15,1012.0,15,999.9,0,11.1,15,10.4,15,14.0,21.0,86.0,*,73.4,*,99.99, ,999.9,10000
71262599999,2018-08-18,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",72.1,15,64.9,15,1013.7,15,999.9,0,14.8,15,6.8,15,14.0,17.1,73.4,*,66.2,*,0.0,I,999.9,0
71262599999,2018-08-19,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",71.8,15,63.6,15,1016.1,15,999.9,0,15.0,15,5.7,15,9.9,999.9,77.0,*,59.0,*,0.0,I,999.9,0
71262599999,2018-08-20,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",74.0,15,66.2,15,1017.1,15,999.9,0,15.0,15,4.1,15,9.9,999.9,78.8,*,64.4,*,0.0,I,999.9,0
71262599999,2018-08-22,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",70.6,11,60.5,11,1009.8,11,999.9,0,14.1,11,12.0,11,15.0,22.9,73.4,*,68.0,*,99.99, ,999.9,10000
71262599999,2018-08-23,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",72.1,15,55.0,15,1016.4,15,999.9,0,15.0,15,10.7,15,14.0,19.0,78.8,*,57.2,*,0.0,I,999.9,0
71262599999,2018-08-24,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",75.4,15,59.5,15,1020.3,15,999.9,0,15.0,15,8.7,15,12.0,19.0,80.6,*,64.4,*,0.0,I,999.9,0
71262599999,2018-08-25,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",75.1,15,63.1,15,1018.7,15,999.9,0,13.5,15,9.6,15,15.0,22.9,82.4,*,69.8,*,99.99, ,999.9,10000
71262599999,2018-08-26,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",78.4,15,70.2,15,1016.2,15,999.9,0,10.8,15,8.6,15,12.0,15.9,84.2,*,71.6,*,0.0,I,999.9,0
71262599999,2018-08-27,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",78.8,15,72.6,15,1015.7,15,999.9,0,7.8,15,9.9,15,14.0,27.0,84.2,*,71.6,*,99.99, ,999.9,10010
71262599999,2018-08-28,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",83.5,15,73.0,15,1013.3,15,999.9,0,12.9,15,15.2,15,22.0,31.1,87.8,*,78.8,*,0.0,I,999.9,0
71262599999,2018-08-29,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",82.3,15,70.3,15,1011.9,15,999.9,0,15.0,15,13.8,15,24.1,34.0,86.0,*,77.0,*,99.99, ,999.9,10000
71262599999,2018-08-30,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",67.2,15,59.5,15,1020.7,15,999.9,0,15.0,15,8.4,15,9.9,17.1,75.2,*,64.4,*,0.0,I,999.9,0
71262599999,2018-08-31,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",68.4,15,60.9,15,1022.4,15,999.9,0,15.0,15,4.9,15,8.9,999.9,73.4,*,57.2,*,0.0,I,999.9,0
71262599999,2018-09-01,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",77.6,15,67.3,15,1020.3,15,999.9,0,13.5,15,9.0,15,13.0,19.0,86.0,*,57.2,*,0.0,I,999.9,0
71262599999,2018-09-02,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",78.9,15,71.2,15,1019.3,15,999.9,0,13.8,15,12.1,15,20.0,25.1,84.2,*,75.2,*,99.99, ,999.9,10000
71262599999,2018-09-03,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",79.8,15,72.3,15,1021.3,15,999.9,0,13.6,15,10.3,15,29.9,42.0,91.4,*,69.8,*,99.99, ,999.9,10010
71262599999,2018-09-04,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",77.0,15,71.7,15,1023.9,15,999.9,0,13.8,15,4.1,15,7.0,999.9,82.4,*,66.2,*,0.0,I,999.9,0
71262599999,2018-09-05,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",84.6,15,73.3,15,1019.5,15,999.9,0,15.0,15,10.5,15,19.0,25.1,89.6,*,73.4,*,0.0,I,999.9,0
71262599999,2018-09-06,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",75.1,15,67.5,15,1021.7,15,999.9,0,15.0,15,6.0,15,8.9,999.9,82.4,*,69.8,*,0.0,I,999.9,0
71262599999,2018-09-07,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",70.5,15,64.0,15,1022.5,15,999.9,0,15.0,15,5.0,15,9.9,999.9,75.2,*,62.6,*,0.0,I,999.9,0
71262599999,2018-09-08,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",61.5,15,49.5,15,1024.1,15,999.9,0,15.0,15,11.9,15,15.9,22.9,68.0,*,57.2,*,0.0,I,999.9,0
71262599999,2018-09-09,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",56.1,15,46.2,15,1022.8,15,999.9,0,15.0,15,10.1,15,15.0,18.1,59.0,*,51.8,*,0.0,I,999.9,0
71262599999,2018-09-10,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",56.6,15,54.0,15,1016.8,15,999.9,0,11.3,15,9.7,15,14.0,21.0,59.0,*,53.6,*,99.99, ,999.9,10000
71262599999,2018-09-11,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",63.7,15,60.1,15,1019.8,15,999.9,0,10.5,15,4.6,15,8.0,999.9,68.0,*,57.2,*,0.0,I,999.9,0
71262599999,2018-09-12,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",67.0,15,62.8,15,1023.9,15,999.9,0,14.1,15,5.8,15,11.1,999.9,71.6,*,59.0,*,0.0,I,999.9,0
71262599999,2018-09-13,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",72.4,13,67.4,13,1023.2,13,999.9,0,15.0,13,7.3,13,11.1,999.9,78.8,*,64.4,*,0.0,I,999.9,0
71262599999,2018-09-14,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",75.9,15,69.6,15,1020.8,15,999.9,0,15.0,15,4.7,15,8.9,999.9,80.6,*,64.4,*,0.0,I,999.9,0
71262599999,2018-09-15,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",73.8,8,70.2,8,1021.3,8,999.9,0,14.6,8,2.0,8,4.1,999.9,78.8,*,66.2,*,0.0,I,999.9,0
71262599999,2018-09-16,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",74.7,10,70.2,10,1021.5,10,999.9,0,12.9,10,3.8,10,8.0,999.9,78.8,*,62.6,*,0.0,I,999.9,0
71262599999,2018-09-18,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",75.3,13,67.0,13,1010.3,13,999.9,0,12.7,13,6.2,13,8.9,999.9,78.8,*,66.2,*,0.0,I,999.9,0
71262599999,2018-09-19,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",66.1,13,59.7,13,1016.3,13,999.9,0,15.0,13,6.3,13,8.9,999.9,71.6,*,64.4,*,0.0,I,999.9,0
71262599999,2018-09-20,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",64.6,12,59.7,12,1020.2,12,999.9,0,14.8,12,5.9,12,8.9,999.9,68.0,*,51.8,*,0.0,I,999.9,0
71262599999,2018-09-21,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",80.0,15,67.5,15,1009.2,15,999.9,0,13.3,15,19.4,15,29.9,42.9,87.8,*,64.4,*,99.99, ,999.9,10000
71262599999,2018-09-22,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",59.2,15,45.2,15,1023.0,15,999.9,0,15.0,15,9.1,15,19.0,26.0,77.0,*,55.4,*,0.0,I,999.9,0
71262599999,2018-09-23,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",58.9,15,48.3,15,1023.9,15,999.9,0,15.0,15,5.8,15,9.9,999.9,66.2,*,42.8,*,0.0,I,999.9,0
71262599999,2018-09-24,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",62.7,15,53.7,15,1026.0,15,999.9,0,15.0,15,9.9,15,12.0,20.0,69.8,*,51.8,*,0.0,I,999.9,0
71262599999,2018-09-25,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",68.1,15,63.7,15,1016.9,15,999.9,0,12.9,15,13.7,15,18.1,26.0,71.6,*,60.8,*,99.99, ,999.9,10000
71262599999,2018-09-26,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",68.7,15,61.0,15,1011.4,15,999.9,0,12.7,15,11.3,15,18.1,26.0,73.4,*,62.6,*,99.99, ,999.9,10000
71262599999,2018-09-27,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",59.5,15,50.5,15,1019.3,15,999.9,0,15.0,15,4.5,15,11.1,17.1,64.4,*,48.2,*,0.0,I,999.9,0
71262599999,2018-09-28,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",63.7,16,54.3,16,1016.3,16,999.9,0,14.8,16,11.1,16,17.1,26.0,69.8,*,50.0,*,99.99, ,999.9,10000
71262599999,2018-09-29,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",57.4,15,45.4,15,1023.7,15,999.9,0,15.0,15,9.1,15,13.0,17.1,60.8,*,48.2,*,0.0,I,999.9,0
71262599999,2018-09-30,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",55.0,15,48.1,15,1025.5,15,999.9,0,14.5,15,5.2,15,8.0,999.9,59.0,*,50.0,*,99.99, ,999.9,10000
71262599999,2018-10-01,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",52.6,16,51.4,16,1025.9,16,999.9,0,10.3,16,10.2,16,15.9,20.0,57.2,*,50.0,*,99.99, ,999.9,10000
71262599999,2018-10-02,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",58.6,15,58.6,15,1016.2,15,999.9,0,5.7,15,3.7,15,13.0,999.9,64.4,*,51.8,*,99.99, ,999.9,10000
71262599999,2018-10-03,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",59.7,15,56.7,15,1018.1,15,999.9,0,12.7,15,4.3,15,8.0,999.9,64.4,*,55.4,*,99.99, ,999.9,10000
71262599999,2018-10-04,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",66.2,15,57.6,15,1013.4,15,999.9,0,14.0,15,11.7,15,18.1,27.0,75.2,*,55.4,*,99.99, ,999.9,10000
71262599999,2018-10-05,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",52.2,15,43.3,15,1022.2,15,999.9,0,15.0,15,9.6,15,12.0,18.1,55.4,*,46.4,*,0.0,I,999.9,0
71262599999,2018-10-06,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",60.6,15,58.8,15,1016.8,15,999.9,0,8.5,15,5.5,15,11.1,15.0,71.6,*,51.8,*,99.99, ,999.9,10010
71262599999,2018-10-07,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",58.6,15,58.6,15,1023.0,15,999.9,0,4.6,15,7.0,15,12.0,999.9,62.6,*,55.4,*,99.99, ,999.9,10000
71262599999,2018-10-08,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",59.6,16,57.4,16,1024.2,16,999.9,0,10.3,16,5.6,16,8.9,999.9,66.2,*,53.6,*,0.0,I,999.9,0
71262599999,2018-10-09,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",75.8,15,66.3,15,1020.3,15,999.9,0,13.2,15,10.9,15,17.1,22.9,82.4,*,59.0,*,0.0,I,999.9,100000
71262599999,2018-10-10,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",76.2,15,66.2,15,1012.7,15,999.9,0,15.0,15,9.7,15,18.1,20.0,82.4,*,66.2,*,0.0,I,999.9,0
71262599999,2018-10-11,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",68.4,15,58.5,15,1003.7,15,999.9,0,15.0,15,12.8,15,18.1,24.1,75.2,*,57.2,*,0.0,I,999.9,0
71262599999,2018-10-12,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",49.4,15,37.4,15,1009.6,15,999.9,0,15.0,15,13.5,15,15.9,24.1,55.4,*,46.4,*,99.99, ,999.9,10000
71262599999,2018-10-13,43.191666,-79.171667,97.84,"NIAGARA DISTRICT, CA",47.1,15,36.4,15,1013.2,15,999.9,0,14.2,15,10.4,15,14.0,20.0,50.0,*,41.0,*,99.99, ,999.9,10000
